Time, Mass, Net Force, Y-Acceleration, Y-velocity, Altitude
7.875000, 524063.580247, 1668944.832688, 3.184623, 23.444360, 91.434517
8.000000, 524063.580247, 1668826.397584, 3.184397, 23.842409, 94.414818
8.125000, 521601.234568, 1692825.986138, 3.245441, 24.248089, 97.445829
8.250000, 521601.234568, 1692701.171736, 3.245202, 24.653740, 100.527547
8.375000, 521601.234568, 1692574.353368, 3.244958, 25.059359, 103.659967
8.500000, 521601.234568, 1692445.536252, 3.244712, 25.464948, 106.843085
8.625000, 521601.234568, 1692314.725691, 3.244461, 25.870506, 110.076898
8.750000, 521601.234568, 1692181.927062, 3.244206, 26.276032, 113.361402
8.875000, 521601.234568, 1692047.145827, 3.243948, 26.681525, 116.696593
9.000000, 521601.234568, 1691910.387522, 3.243686, 27.086986, 120.082466
9.125000, 519138.888889, 1715891.422134, 3.305265, 27.500144, 123.519984
9.250000, 519138.888889, 1715747.856744, 3.304988, 27.913267, 127.009143
9.375000, 519138.888889, 1715602.251046, 3.304708, 28.326356, 130.549937
9.500000, 519138.888889, 1715454.611123, 3.304423, 28.739409, 134.142363
9.625000, 519138.888889, 1715304.943146, 3.304135, 29.152426, 137.786416
9.750000, 519138.888889, 1715153.253363, 3.303843, 29.565406, 141.482092
9.875000, 519138.888889, 1714999.548106, 3.303547, 29.978349, 145.229386
10.000000, 519138.888889, 1714843.833788, 3.303247, 30.391255, 149.028293
10.125000, 516676.543210, 1738805.662415, 3.365366, 30.811926, 152.879783
10.250000, 516676.543210, 1738642.714913, 3.365051, 31.232557, 156.783853
10.375000, 516676.543210, 1738477.696520, 3.364731, 31.653149, 160.740497
10.500000, 516676.543210, 1738310.614237, 3.364408, 32.073700, 164.749709
10.625000, 516676.543210, 1738141.475149, 3.364080, 32.494210, 168.811485
10.750000, 516676.543210, 1737970.286424, 3.363749, 32.914678, 172.925820
10.875000, 516676.543210, 1737797.055314, 3.363414, 33.335105, 177.092708
11.000000, 516676.543210, 1737621.789152, 3.363075, 33.755489, 181.312144
11.125000, 514214.197531, 1761563.796778, 3.425739, 34.183707, 185.585108
11.250000, 514214.197531, 1761380.874245, 3.425384, 34.611880, 189.911593
11.375000, 514214.197531, 1761195.856503, 3.425024, 35.040008, 194.291594
11.500000, 514214.197531, 1761008.751517, 3.424660, 35.468090, 198.725105
11.625000, 514214.197531, 1760819.567333, 3.424292, 35.896127, 203.212121
11.750000, 514214.197531, 1760628.312086, 3.423920, 36.324117, 207.752635
11.875000, 514214.197531, 1760434.993993, 3.423544, 36.752060, 212.346643
12.000000, 514214.197531, 1760239.621355, 3.423164, 37.179955, 216.994137
12.125000, 511751.851852, 1784161.234202, 3.486380, 37.615753, 221.696106
12.250000, 511751.851852, 1783957.786170, 3.485982, 38.051500, 226.452544
12.375000, 511751.851852, 1783752.225374, 3.485580, 38.487198, 231.263444
12.500000, 511751.851852, 1783544.560785, 3.485175, 38.922845, 236.128799
12.625000, 511751.851852, 1783334.801461, 3.484765, 39.358440, 241.048604
12.750000, 511751.851852, 1783122.956544, 3.484351, 39.793984, 246.022852
12.875000, 511751.851852, 1782909.035264, 3.483933, 40.229476, 251.051537
13.000000, 511751.851852, 1782693.046931, 3.483511, 40.664915, 256.134651
13.125000, 509289.506173, 1806593.736667, 3.547282, 41.108325, 261.273192
13.250000, 509289.506173, 1806369.259351, 3.546842, 41.551680, 266.467152
13.375000, 509289.506173, 1806142.658968, 3.546397, 41.994980, 271.716524
13.500000, 509289.506173, 1805913.945543, 3.545948, 42.438223, 277.021302
13.625000, 509289.506173, 1805683.129185, 3.545494, 42.881410, 282.381478
13.750000, 509289.506173, 1805450.220089, 3.545037, 43.324540, 287.797046
13.875000, 509289.506173, 1805215.228536, 3.544576, 43.767612, 293.267997
14.000000, 509289.506173, 1804978.164892, 3.544110, 44.210626, 298.794326
14.125000, 506827.160494, 1828857.452807, 3.608444, 44.661681, 304.377036
14.250000, 506827.160494, 1828611.493302, 3.607959, 45.112676, 310.016120
14.375000, 506827.160494, 1828363.408165, 3.607469, 45.563610, 315.711571
14.500000, 506827.160494, 1828113.208513, 3.606976, 46.014481, 321.463382
14.625000, 506827.160494, 1827860.905547, 3.606478, 46.465291, 327.271543
14.750000, 506827.160494, 1827606.510556, 3.605976, 46.916038, 333.136048
14.875000, 506827.160494, 1827350.034912, 3.605470, 47.366722, 339.056888
15.000000, 506827.160494, 1827091.490072, 3.604960, 47.817342, 345.034056
15.125000, 504364.814815, 1850948.951197, 3.669861, 48.276075, 351.068565
15.250000, 504364.814815, 1850681.111618, 3.669330, 48.734741, 357.160408
15.375000, 504364.814815, 1850411.152048, 3.668795, 49.193340, 363.309575
15.500000, 504364.814815, 1850139.084732, 3.668256, 49.651872, 369.516059
15.625000, 504364.814815, 1849864.922001, 3.667712, 50.110336, 375.779851
15.750000, 504364.814815, 1849588.676274, 3.667164, 50.568732, 382.100943
15.875000, 504364.814815, 1849310.360050, 3.666613, 51.027058, 388.479325
16.000000, 504364.814815, 1849029.985915, 3.666057, 51.485315, 394.914989
16.125000, 501902.469136, 1872865.253053, 3.731532, 51.951757, 401.408959
16.250000, 501902.469136, 1872575.194586, 3.730954, 52.418126, 407.961225
16.375000, 501902.469136, 1872283.030422, 3.730372, 52.884423, 414.571778
16.500000, 501902.469136, 1871988.773972, 3.729786, 53.350646, 421.240608
16.625000, 501902.469136, 1871692.438731, 3.729196, 53.816795, 427.967708
16.750000, 501902.469136, 1871394.038280, 3.728601, 54.282871, 434.753067
16.875000, 501902.469136, 1871093.586278, 3.728002, 54.748871, 441.596675
17.000000, 501902.469136, 1870791.096471, 3.727400, 55.214796, 448.498525
17.125000, 499440.123457, 1894603.864118, 3.793455, 55.688978, 455.459647
17.250000, 499440.123457, 1894291.310945, 3.792830, 56.163081, 462.480032
17.375000, 499440.123457, 1893976.675456, 3.792200, 56.637106, 469.559671
17.500000, 499440.123457, 1893659.972259, 3.791566, 57.111052, 476.698552
17.625000, 499440.123457, 1893341.216041, 3.790927, 57.584918, 483.896667
17.750000, 499440.123457, 1893020.421574, 3.790285, 58.058704, 491.154005
17.875000, 499440.123457, 1892697.603709, 3.789639, 58.532408, 498.470556
18.000000, 499440.123457, 1892372.777376, 3.788988, 59.006032, 505.846310
18.125000, 496977.777778, 1916162.805492, 3.855631, 59.487986, 513.282308
18.250000, 496977.777778, 1915827.548578, 3.854956, 59.969855, 520.778540
18.375000, 496977.777778, 1915490.242223, 3.854277, 60.451640, 528.334995
18.500000, 496977.777778, 1915150.902254, 3.853595, 60.933339, 535.951662
18.625000, 496977.777778, 1914809.544579, 3.852908, 61.414953, 543.628532
18.750000, 496977.777778, 1914466.185186, 3.852217, 61.896480, 551.365592
18.875000, 496977.777778, 1914120.840140, 3.851522, 62.377920, 559.162832
19.000000, 496977.777778, 1913773.525581, 3.850823, 62.859273, 567.020241
19.125000, 494515.432099, 1937540.643194, 3.918059, 63.349030, 574.938870
19.250000, 494515.432099, 1937182.543891, 3.917335, 63.838697, 582.918707
19.375000, 494515.432099, 1936822.437890, 3.916607, 64.328273, 590.959741
19.500000, 494515.432099, 1936460.342265, 3.915874, 64.817757, 599.061961
19.625000, 494515.432099, 1936096.274162, 3.915138, 65.307150, 607.225354
19.750000, 494515.432099, 1935730.250804, 3.914398, 65.796450, 615.449910
19.875000, 494515.432099, 1935362.289490, 3.913654, 66.285656, 623.735617
20.000000, 494515.432099, 1934992.407589, 3.912906, 66.774770, 632.082464
20.125000, 492053.086420, 1958736.516192, 3.980742, 67.272362, 640.491509
20.250000, 492053.086420, 1958355.509639, 3.979968, 67.769858, 648.962741
20.375000, 492053.086420, 1957972.549351, 3.979190, 68.267257, 657.496148
20.500000, 492053.086420, 1957587.653659, 3.978407, 68.764558, 666.091718
20.625000, 492053.086420, 1957200.840967, 3.977621, 69.261761, 674.749438
20.750000, 492053.086420, 1956812.129748, 3.976831, 69.758864, 683.469296
20.875000, 492053.086420, 1956421.538547, 3.976038, 70.255869, 692.251280
21.000000, 492053.086420, 1956029.085978, 3.975240, 70.752774, 701.095377
21.125000, 489590.740741, 1979750.162700, 4.043684, 71.258235, 710.002656
21.250000, 489590.740741, 1979346.260990, 4.042859, 71.763592, 718.973105
21.375000, 489590.740741, 1978940.469034, 4.042030, 72.268846, 728.006711
21.500000, 489590.740741, 1978532.806436, 4.041197, 72.773995, 737.103460
21.625000, 489590.740741, 1978123.292863, 4.040361, 73.279041, 746.263340
21.750000, 489590.740741, 1977711.948052, 4.039521, 73.783981, 755.486338
21.875000, 489590.740741, 1977298.791801, 4.038677, 74.288815, 764.772440
22.000000, 489590.740741, 1976883.843972, 4.037829, 74.793544, 774.121633
22.125000, 487128.395062, 2000581.944488, 4.106888, 75.306905, 783.534996
22.250000, 487128.395062, 2000155.239565, 4.106012, 75.820157, 793.012515
22.375000, 487128.395062, 1999726.718689, 4.105133, 76.333298, 802.554178
22.500000, 487128.395062, 1999296.402737, 4.104249, 76.846329, 812.159969
22.625000, 487128.395062, 1998864.312649, 4.103362, 77.359250, 821.829875
22.750000, 487128.395062, 1998430.469423, 4.102472, 77.872059, 831.563882
22.875000, 487128.395062, 1997994.894116, 4.101578, 78.384756, 841.361977
23.000000, 487128.395062, 1997557.607842, 4.100680, 78.897341, 851.224144
23.125000, 484666.049383, 2021232.868992, 4.170362, 79.418636, 861.151474
23.250000, 484666.049383, 2020783.535266, 4.169435, 79.939815, 871.143951
23.375000, 484666.049383, 2020332.470911, 4.168504, 80.460878, 881.201561
23.500000, 484666.049383, 2019879.698081, 4.167570, 80.981825, 891.324289
23.625000, 484666.049383, 2019425.238980, 4.166632, 81.502654, 901.512120
23.750000, 484666.049383, 2018969.115870, 4.165691, 82.023365, 911.765041
23.875000, 484666.049383, 2018511.351060, 4.164747, 82.543958, 922.083036
24.000000, 484666.049383, 2018051.966911, 4.163799, 83.064433, 932.466090
24.125000, 482203.703704, 2041704.609014, 4.234112, 83.593697, 942.915302
24.250000, 482203.703704, 2041232.905651, 4.233134, 84.122839, 953.430657
24.375000, 482203.703704, 2040759.568204, 4.232152, 84.651858, 964.012139
24.500000, 482203.703704, 2040284.620092, 4.231167, 85.180754, 974.659733
24.625000, 482203.703704, 2039808.084781, 4.230179, 85.709526, 985.373424
24.750000, 482203.703704, 2039329.985780, 4.229188, 86.238175, 996.153196
24.875000, 482203.703704, 2038850.346645, 4.228193, 86.766699, 1006.999034
25.000000, 482203.703704, 2038369.190972, 4.227195, 87.295098, 1017.910921
25.125000, 479741.358025, 2061999.519796, 4.298148, 87.832367, 1028.889967
25.250000, 479741.358025, 2061505.792673, 4.297119, 88.369507, 1039.936155
25.375000, 479741.358025, 2061010.539369, 4.296087, 88.906518, 1051.049470
25.500000, 479741.358025, 2060513.784554, 4.295051, 89.443399, 1062.229895
25.625000, 479741.358025, 2060015.552939, 4.294013, 89.980151, 1073.477414
25.750000, 479741.358025, 2059515.869268, 4.292971, 90.516772, 1084.792010
25.875000, 479741.358025, 2059014.758322, 4.291927, 91.053263, 1096.173668
26.000000, 479741.358025, 2058512.244914, 4.290879, 91.589623, 1107.622371
26.125000, 477279.012346, 2082120.653290, 4.362481, 92.134933, 1119.139237
26.250000, 477279.012346, 2081605.336580, 4.361401, 92.680108, 1130.724251
26.375000, 477279.012346, 2081088.613039, 4.360319, 93.225148, 1142.377394
26.500000, 477279.012346, 2080570.508569, 4.359233, 93.770052, 1154.098651
26.625000, 477279.012346, 2080051.049099, 4.358145, 94.314820, 1165.888004
26.750000, 477279.012346, 2079530.260587, 4.357054, 94.859452, 1177.745435
26.875000, 477279.012346, 2079008.169014, 4.355960, 95.403947, 1189.670928
27.000000, 477279.012346, 2078484.800388, 4.354863, 95.948305, 1201.664466
27.125000, 474816.666667, 2102071.769438, 4.427123, 96.501695, 1213.727178
27.250000, 474816.666667, 2101535.386813, 4.425993, 97.054944, 1225.859046
27.375000, 474816.666667, 2100997.728191, 4.424861, 97.608052, 1238.060053
27.500000, 474816.666667, 2100458.820675, 4.423726, 98.161018, 1250.330180
27.625000, 474816.666667, 2099918.691387, 4.422588, 98.713841, 1262.669410
27.750000, 474816.666667, 2099377.367464, 4.421448, 99.266522, 1275.077726
27.875000, 474816.666667, 2098834.876059, 4.420306, 99.819061, 1287.555108
28.000000, 474816.666667, 2098291.244339, 4.419161, 100.371456, 1300.101540
28.125000, 472354.320988, 2121857.344303, 4.492088, 100.932967, 1312.718161
28.250000, 472354.320988, 2121300.509732, 4.490910, 101.494330, 1325.404952
28.375000, 472354.320988, 2120742.541464, 4.489728, 102.055546, 1338.161896
28.500000, 472354.320988, 2120183.467766, 4.488545, 102.616615, 1350.988972
28.625000, 472354.320988, 2119623.316915, 4.487359, 103.177534, 1363.886164
28.750000, 472354.320988, 2119062.117192, 4.486171, 103.738306, 1376.853452
28.875000, 472354.320988, 2118499.896882, 4.484980, 104.298928, 1389.890819
29.000000, 472354.320988, 2117936.684270, 4.483788, 104.859402, 1402.998244
29.125000, 469891.975309, 2141482.574923, 4.557393, 105.429076, 1416.176878
29.250000, 469891.975309, 2140905.993047, 4.556166, 105.998597, 1429.426703
29.375000, 469891.975309, 2140328.431165, 4.554937, 106.567964, 1442.747698
29.500000, 469891.975309, 2139749.918667, 4.553706, 107.137177, 1456.139845
29.625000, 469891.975309, 2139170.484938, 4.552473, 107.706236, 1469.603125
29.750000, 469891.975309, 2138590.159358, 4.551238, 108.275141, 1483.137518
29.875000, 469891.975309, 2138008.971298, 4.550001, 108.843891, 1496.743004
30.000000, 469891.975309, 2137426.950115, 4.548762, 109.412486, 1510.419565
30.125000, 467429.629630, 2160953.380745, 4.623056, 109.990368, 1524.168361
30.250000, 467429.629630, 2160357.846822, 4.621782, 110.568091, 1537.989372
30.375000, 467429.629630, 2159761.497843, 4.620506, 111.145654, 1551.882579
30.500000, 467429.629630, 2159164.364270, 4.619229, 111.723058, 1565.847961
30.625000, 467429.629630, 2158566.476549, 4.617950, 112.300302, 1579.885499
30.750000, 467429.629630, 2157967.865101, 4.616669, 112.877385, 1593.995172
30.875000, 467429.629630, 2157368.560330, 4.615387, 113.454309, 1608.176961
31.000000, 467429.629630, 2156768.592614, 4.614103, 114.031072, 1622.430845
31.125000, 464967.283951, 2180276.401561, 4.689096, 114.617209, 1636.757996
31.250000, 464967.283951, 2179662.800959, 4.687777, 115.203181, 1651.158394
31.375000, 464967.283951, 2179048.561325, 4.686456, 115.788988, 1665.632017
31.500000, 464967.283951, 2178433.714133, 4.685133, 116.374629, 1680.178846
31.625000, 464967.283951, 2177818.290825, 4.683810, 116.960106, 1694.798859
31.750000, 464967.283951, 2177202.322810, 4.682485, 117.545416, 1709.492036
31.875000, 464967.283951, 2176585.841461, 4.681159, 118.130561, 1724.258356
32.000000, 464967.283951, 2175968.878113, 4.679832, 118.715540, 1739.097799
32.125000, 462504.938272, 2199458.991857, 4.755536, 119.309982, 1754.011546
32.250000, 462504.938272, 2198828.299107, 4.754173, 119.904254, 1768.999578
32.375000, 462504.938272, 2198197.154170, 4.752808, 120.498355, 1784.061872
32.500000, 462504.938272, 2197565.589466, 4.751442, 121.092285, 1799.198408
32.625000, 462504.938272, 2196933.637371, 4.750076, 121.686045, 1814.409164
32.750000, 462504.938272, 2196301.330210, 4.748709, 122.279633, 1829.694118
32.875000, 462504.938272, 2195668.700260, 4.747341, 122.873051, 1845.053249
33.000000, 462504.938272, 2195035.779743, 4.745973, 123.466297, 1860.486536
33.125000, 460042.592593, 2218509.211537, 4.822400, 124.069097, 1875.995173
33.250000, 460042.592593, 2217862.488913, 4.820994, 124.671722, 1891.579139
33.375000, 460042.592593, 2217215.511464, 4.819587, 125.274170, 1907.238410
33.500000, 460042.592593, 2216568.312484, 4.818181, 125.876443, 1922.972965
33.625000, 460042.592593, 2215920.925204, 4.816773, 126.478539, 1938.782783
33.750000, 460042.592593, 2215273.382794, 4.815366, 127.080460, 1954.667840
33.875000, 460042.592593, 2214625.718357, 4.813958, 127.682205, 1970.628116
34.000000, 460042.592593, 2213977.964929, 4.812550, 128.283774, 1986.663587
34.125000, 457580.246914, 2237435.812977, 4.889712, 128.894988, 2002.775461
34.250000, 457580.246914, 2236774.208630, 4.888267, 129.506021, 2018.963714
34.375000, 457580.246914, 2236112.556969, 4.886821, 130.116873, 2035.228323
34.500000, 457580.246914, 2235450.892082, 4.885375, 130.727545, 2051.569266
34.625000, 457580.246914, 2234789.247978, 4.883929, 131.338036, 2067.986520
34.750000, 457580.246914, 2234127.658587, 4.882483, 131.948347, 2084.480064
34.875000, 457580.246914, 2233466.157757, 4.881037, 132.558476, 2101.049873
35.000000, 457580.246914, 2232804.779251, 4.879592, 133.168425, 2117.695926
35.125000, 455117.901235, 2256248.224427, 4.957503, 133.788113, 2134.419441
35.250000, 455117.901235, 2255572.970052, 4.956019, 134.407615, 2151.220392
35.375000, 455117.901235, 2254897.885602, 4.954536, 135.026932, 2168.098759
35.500000, 455117.901235, 2254223.005872, 4.953053, 135.646064, 2185.054517
35.625000, 455117.901235, 2253548.365559, 4.951570, 136.265010, 2202.087643
35.750000, 455117.901235, 2252873.999267, 4.950089, 136.883771, 2219.198115
35.875000, 455117.901235, 2252199.941497, 4.948608, 137.502347, 2236.385908
36.000000, 455117.901235, 2251526.226654, 4.947127, 138.120738, 2253.651001
36.125000, 452655.555556, 2274956.529769, 5.025801, 138.748963, 2270.994621
36.250000, 452655.555556, 2274268.937825, 5.024282, 139.376999, 2288.416746
36.375000, 452655.555556, 2273581.742294, 5.022763, 140.004844, 2305.917351
36.500000, 452655.555556, 2272894.978581, 5.021246, 140.632500, 2323.496414
36.625000, 452655.555556, 2272208.681981, 5.019730, 141.259966, 2341.153909
36.750000, 452655.555556, 2271522.887672, 5.018215, 141.887243, 2358.889815
36.875000, 452655.555556, 2270837.630718, 5.016701, 142.514331, 2376.704106
37.000000, 452655.555556, 2270152.946063, 5.015189, 143.141229, 2394.596760
37.125000, 450193.209877, 2293571.444692, 5.094638, 143.778059, 2412.569017
37.250000, 450193.209877, 2292872.905176, 5.093086, 144.414695, 2430.620854
37.375000, 450193.209877, 2292174.997274, 5.091536, 145.051137, 2448.752246
37.500000, 450193.209877, 2291477.756903, 5.089987, 145.687385, 2466.963169
37.625000, 450193.209877, 2290781.219850, 5.088440, 146.323440, 2485.253599
37.750000, 450193.209877, 2290085.421771, 5.086895, 146.959302, 2503.623512
37.875000, 450193.209877, 2289390.398186, 5.085351, 147.594971, 2522.072883
38.000000, 450193.209877, 2288696.184482, 5.083809, 148.230447, 2540.601689
38.125000, 447730.864198, 2312104.289351, 5.164049, 148.875953, 2559.211183
38.250000, 447730.864198, 2311396.266139, 5.162468, 149.521262, 2577.901341
38.375000, 447730.864198, 2310689.117866, 5.160889, 150.166373, 2596.672138
38.500000, 447730.864198, 2309982.880856, 5.159311, 150.811287, 2615.523548
38.625000, 447730.864198, 2309277.591281, 5.157736, 151.456004, 2634.455549
38.750000, 447730.864198, 2308573.285167, 5.156163, 152.100524, 2653.468114
38.875000, 447730.864198, 2307869.998386, 5.154592, 152.744848, 2672.561220
39.000000, 447730.864198, 2307167.766656, 5.153024, 153.388976, 2691.734842
39.125000, 445268.518519, 2330566.957619, 5.234071, 154.043235, 2710.990247
39.250000, 445268.518519, 2329850.984383, 5.232463, 154.697293, 2730.327408
39.375000, 445268.518519, 2329136.136899, 5.230857, 155.351150, 2749.746302
39.500000, 445268.518519, 2328422.451782, 5.229255, 156.004807, 2769.246903
39.625000, 445268.518519, 2327709.965482, 5.227654, 156.658263, 2788.829186
39.750000, 445268.518519, 2326998.714278, 5.226057, 157.311521, 2808.493126
39.875000, 445268.518519, 2326288.734282, 5.224463, 157.964578, 2828.238698
40.000000, 445268.518519, 2325580.061430, 5.222871, 158.617437, 2848.065878
40.125000, 442806.172840, 2348971.883032, 5.304741, 159.280530, 2867.975944
40.250000, 442806.172840, 2348249.558762, 5.303109, 159.943419, 2887.968871
40.375000, 442806.172840, 2347528.617854, 5.301481, 160.606104, 2908.044634
40.500000, 442806.172840, 2346809.097100, 5.299856, 161.268586, 2928.203208
40.625000, 442806.172840, 2346091.033107, 5.298235, 161.930865, 2948.444566
40.750000, 442806.172840, 2345374.462295, 5.296616, 162.592942, 2968.768683
40.875000, 442806.172840, 2344659.420893, 5.295002, 163.254817, 2989.175536
41.000000, 442806.172840, 2343945.944940, 5.293390, 163.916491, 3009.665097
41.125000, 440343.827160, 2367332.001604, 5.376099, 164.588504, 3030.238660
41.250000, 440343.827160, 2366604.985740, 5.374448, 165.260310, 3050.896199
41.375000, 440343.827160, 2365879.616912, 5.372801, 165.931910, 3071.637687
41.500000, 440343.827160, 2365155.931970, 5.371157, 166.603304, 3092.463100
41.625000, 440343.827160, 2364433.967556, 5.369518, 167.274494, 3113.372412
41.750000, 440343.827160, 2363713.760106, 5.367882, 167.945479, 3134.365597
41.875000, 440343.827160, 2362995.345848, 5.366251, 168.616261, 3155.442630
42.000000, 440343.827160, 2362278.760801, 5.364623, 169.286838, 3176.603484
42.125000, 437881.481481, 2385660.711647, 5.448188, 169.967862, 3197.849467
42.250000, 437881.481481, 2384930.718850, 5.446521, 170.648677, 3219.180552
42.375000, 437881.481481, 2384202.642056, 5.444858, 171.329284, 3240.596712
42.500000, 437881.481481, 2383476.518042, 5.443200, 172.009684, 3262.097923
42.625000, 437881.481481, 2382752.383363, 5.441546, 172.689878, 3283.684158
42.750000, 437881.481481, 2382030.274345, 5.439897, 173.369865, 3305.355391
42.875000, 437881.481481, 2381310.227089, 5.438253, 174.049646, 3327.111597
43.000000, 437881.481481, 2380592.277465, 5.436613, 174.729223, 3348.952749
43.125000, 435419.135802, 2403971.830797, 5.521052, 175.419355, 3370.880169
43.250000, 435419.135802, 2403240.625388, 5.519373, 176.109276, 3392.893828
43.375000, 435419.135802, 2402511.609424, 5.517699, 176.798989, 3414.993702
43.500000, 435419.135802, 2401784.819484, 5.516030, 177.488492, 3437.179763
43.625000, 435419.135802, 2401060.291903, 5.514366, 178.177788, 3459.451987
43.750000, 435419.135802, 2400338.062769, 5.512707, 178.866876, 3481.810346
43.875000, 435419.135802, 2399618.167926, 5.511054, 179.555758, 3504.254816
44.000000, 435419.135802, 2398900.642968, 5.509406, 180.244434, 3526.785370
44.125000, 432956.790123, 2422279.550441, 5.594737, 180.943776, 3549.403342
44.250000, 432956.790123, 2421548.940525, 5.593050, 181.642907, 3572.108706
44.375000, 432956.790123, 2420820.797125, 5.591368, 182.341828, 3594.901434
44.500000, 432956.790123, 2420095.156488, 5.589692, 183.040540, 3617.781502
44.625000, 432956.790123, 2419372.054596, 5.588022, 183.739042, 3640.748882
44.750000, 432956.790123, 2418651.527170, 5.586358, 184.437337, 3663.803549
44.875000, 432956.790123, 2417933.609663, 5.584700, 185.135425, 3686.945477
45.000000, 432956.790123, 2417218.337260, 5.583048, 185.833306, 3710.174641
45.125000, 430494.444444, 2440598.387769, 5.669291, 186.541967, 3733.492386
45.250000, 430494.444444, 2439870.219080, 5.667600, 187.250417, 3756.898689
45.375000, 430494.444444, 2439144.796724, 5.665915, 187.958656, 3780.393521
45.500000, 430494.444444, 2438422.156483, 5.664236, 188.666686, 3803.976856
45.625000, 430494.444444, 2437702.333853, 5.662564, 189.374506, 3827.648670
45.750000, 430494.444444, 2436985.364051, 5.660899, 190.082119, 3851.408934
45.875000, 430494.444444, 2436271.282006, 5.659240, 190.789524, 3875.257625
46.000000, 430494.444444, 2435560.122360, 5.657588, 191.496722, 3899.194715
46.125000, 428032.098765, 2458943.135671, 5.744763, 192.214818, 3923.221567
46.250000, 428032.098765, 2458219.285160, 5.743072, 192.932702, 3947.338155
46.375000, 428032.098765, 2457498.462640, 5.741388, 193.650375, 3971.544452
46.500000, 428032.098765, 2456780.703290, 5.739711, 194.367839, 3995.840432
46.625000, 428032.098765, 2456066.041986, 5.738042, 195.085094, 4020.226069
46.750000, 428032.098765, 2455354.513303, 5.736379, 195.802142, 4044.701336
46.875000, 428032.098765, 2454646.151511, 5.734724, 196.518982, 4069.266209
47.000000, 428032.098765, 2453940.990576, 5.733077, 197.235617, 4093.920661
47.125000, 425569.753086, 2477328.810732, 5.821205, 197.963267, 4118.666070
47.250000, 425569.753086, 2476611.179936, 5.819519, 198.690707, 4143.502408
47.375000, 425569.753086, 2475896.859700, 5.817840, 199.417937, 4168.429650
47.500000, 425569.753086, 2475185.884463, 5.816170, 200.144959, 4193.447770
47.625000, 425569.753086, 2474478.288341, 5.814507, 200.871772, 4218.556742
47.750000, 425569.753086, 2473774.105132, 5.812852, 201.598378, 4243.756539
47.875000, 425569.753086, 2473073.368310, 5.811206, 202.324779, 4269.047136
48.000000, 425569.753086, 2472376.111028, 5.809567, 203.050975, 4294.428508
48.125000, 423107.407407, 2495770.599567, 5.898669, 203.788309, 4319.902047
48.250000, 423107.407407, 2495061.107789, 5.896992, 204.525433, 4345.467726
48.375000, 423107.407407, 2494355.209102, 5.895324, 205.262348, 4371.125519
48.500000, 423107.407407, 2493652.937065, 5.893664, 205.999056, 4396.875401
48.625000, 423107.407407, 2492954.324900, 5.892013, 206.735558, 4422.717346
48.750000, 423107.407407, 2492259.405489, 5.890371, 207.471854, 4448.651328
48.875000, 423107.407407, 2491568.211373, 5.888737, 208.207946, 4474.677321
49.000000, 423107.407407, 2490880.774754, 5.887112, 208.943835, 4500.795301
49.125000, 420645.061728, 2514283.803758, 5.977210, 209.690987, 4527.006674
49.250000, 420645.061728, 2513584.381089, 5.975547, 210.437930, 4553.311415
49.375000, 420645.061728, 2512888.833040, 5.973894, 211.184667, 4579.709498
49.500000, 420645.061728, 2512197.192154, 5.972249, 211.931198, 4606.200898
49.625000, 420645.061728, 2511509.490620, 5.970614, 212.677525, 4632.785589
49.750000, 420645.061728, 2510825.760266, 5.968989, 213.423648, 4659.463545
49.875000, 420645.061728, 2510146.032566, 5.967373, 214.169570, 4686.234741
50.000000, 420645.061728, 2509470.338634, 5.965767, 214.915291, 4713.099152
50.125000, 418182.716049, 2532883.783663, 6.056883, 215.672401, 4740.058203
50.250000, 418182.716049, 2532196.363876, 6.055239, 216.429306, 4767.111866
50.375000, 418182.716049, 2531513.098267, 6.053605, 217.186007, 4794.260117
50.500000, 418182.716049, 2530834.018225, 6.051981, 217.942504, 4821.502930
50.625000, 418182.716049, 2530159.154764, 6.050368, 218.698800, 4848.840280
50.750000, 418182.716049, 2529488.538527, 6.048764, 219.454896, 4876.272142
50.875000, 418182.716049, 2528822.199782, 6.047171, 220.210792, 4903.798491
51.000000, 418182.716049, 2528160.168421, 6.045587, 220.966491, 4931.419302
51.125000, 415720.370370, 2551585.901344, 6.137746, 221.733709, 4959.136016
51.250000, 415720.370370, 2550912.414708, 6.136126, 222.500724, 4986.948606
51.375000, 415720.370370, 2550243.358855, 6.134516, 223.267539, 5014.857049
51.500000, 415720.370370, 2549578.763884, 6.132918, 224.034154, 5042.861318
51.625000, 415720.370370, 2548918.659503, 6.131330, 224.800570, 5070.961389
51.750000, 415720.370370, 2548263.075031, 6.129753, 225.566789, 5099.157238
51.875000, 415720.370370, 2547612.039395, 6.128187, 226.332812, 5127.448839
52.000000, 415720.370370, 2546965.581135, 6.126632, 227.098641, 5155.836169
52.125000, 413258.024691, 2570405.462904, 6.219856, 227.876123, 5184.320685
52.250000, 413258.024691, 2569747.828929, 6.218265, 228.653406, 5212.902360
52.375000, 413258.024691, 2569094.898412, 6.216685, 229.430492, 5241.581172
52.500000, 413258.024691, 2568446.700027, 6.215116, 230.207382, 5270.357095
52.625000, 413258.024691, 2567803.262043, 6.213559, 230.984076, 5299.230104
52.750000, 413258.024691, 2567164.612321, 6.212014, 231.760578, 5328.200177
52.875000, 413258.024691, 2566530.778319, 6.210480, 232.536888, 5357.267288
